"code","name","province_code","city_code"
"230801","市辖区","23","2308"
"230601","市辖区","23","2306"
"230803","向阳区","23","2308"
"230804","前进区","23","2308"
"230602","萨尔图区","23","2306"
"230603","龙凤区","23","2306"
"230805","东风区","23","2308"
"230811","郊区","23","2308"
"230604","让胡路区","23","2306"
"230605","红岗区","23","2306"
"230606","大同区","23","2306"
"230822","桦南县","23","2308"
"230826","桦川县","23","2308"
"230828","汤原县","23","2308"
"230621","肇州县","23","2306"
"230622","肇源县","23","2306"
"230881","同江市","23","2308"
"230882","富锦市","23","2308"
"230623","林甸县","23","2306"
"230624","杜尔伯特蒙古族自治县","23","2306"
"230883","抚远市","23","2308"
"230671","大庆高新技术产业开发区","23","2306"
"230201","市辖区","23","2302"
"230202","龙沙区","23","2302"
"230501","市辖区","23","2305"
"230502","尖山区","23","2305"
"230203","建华区","23","2302"
"230204","铁锋区","23","2302"
"230503","岭东区","23","2305"
"230505","四方台区","23","2305"
"230205","昂昂溪区","23","2302"
"230206","富拉尔基区","23","2302"
"230506","宝山区","23","2305"
"230521","集贤县","23","2305"
"230207","碾子山区","23","2302"
"230208","梅里斯达斡尔族区","23","2302"
"230522","友谊县","23","2305"
"230523","宝清县","23","2305"
"230221","龙江县","23","2302"
"230223","依安县","23","2302"
"230524","饶河县","23","2305"
"230224","泰来县","23","2302"
"230225","甘南县","23","2302"
"230227","富裕县","23","2302"
"230229","克山县","23","2302"
"230230","克东县","23","2302"
"230231","拜泉县","23","2302"
"230281","讷河市","23","2302"
"230301","市辖区","23","2303"
"230302","鸡冠区","23","2303"
"230303","恒山区","23","2303"
"230304","滴道区","23","2303"
"230305","梨树区","23","2303"
"230306","城子河区","23","2303"
"230307","麻山区","23","2303"
"230321","鸡东县","23","2303"
"230701","市辖区","23","2307"
"230717","伊美区","23","2307"
"231001","市辖区","23","2310"
"231002","东安区","23","2310"
"230901","市辖区","23","2309"
"230902","新兴区","23","2309"
"230381","虎林市","23","2303"
"230382","密山市","23","2303"
"230718","乌翠区","23","2307"
"230719","友好区","23","2307"
"231003","阳明区","23","2310"
"230903","桃山区","23","2309"
"230904","茄子河区","23","2309"
"230722","嘉荫县","23","2307"
"230723","汤旺县","23","2307"
"231004","爱民区","23","2310"
"231005","西安区","23","2310"
"230921","勃利县","23","2309"
"230724","丰林县","23","2307"
"230725","大箐山县","23","2307"
"231025","林口县","23","2310"
"231081","绥芬河市","23","2310"
"230726","南岔县","23","2307"
"230751","金林区","23","2307"
"231083","海林市","23","2310"
"231084","宁安市","23","2310"
"230401","市辖区","23","2304"
"230402","向阳区","23","2304"
"231101","市辖区","23","2311"
"231102","爱辉区","23","2311"
"231201","市辖区","23","2312"
"231202","北林区","23","2312"
"230781","铁力市","23","2307"
"231085","穆棱市","23","2310"
"230403","工农区","23","2304"
"230404","南山区","23","2304"
"231123","逊克县","23","2311"
"231124","孙吴县","23","2311"
"231221","望奎县","23","2312"
"231222","兰西县","23","2312"
"231086","东宁市","23","2310"
"230405","兴安区","23","2304"
"230406","东山区","23","2304"
"231181","北安市","23","2311"
"231223","青冈县","23","2312"
"231224","庆安县","23","2312"
"230407","兴山区","23","2304"
"230421","萝北县","23","2304"
"231182","五大连池市","23","2311"
"231183","嫩江市","23","2311"
"231225","明水县","23","2312"
"231226","绥棱县","23","2312"
"230422","绥滨县","23","2304"
"231281","安达市","23","2312"
"231282","肇东市","23","2312"
"150301","市辖区","15","1503"
"150302","海勃湾区","15","1503"
"230101","市辖区","23","2301"
"230102","道里区","23","2301"
"231283","海伦市","23","2312"
"150303","海南区","15","1503"
"150304","乌达区","15","1503"
"230103","南岗区","23","2301"
"230104","道外区","23","2301"
"150501","市辖区","15","1505"
"150502","科尔沁区","15","1505"
"230108","平房区","23","2301"
"230109","松北区","23","2301"
"150521","科尔沁左翼中旗","15","1505"
"150522","科尔沁左翼后旗","15","1505"
"150523","开鲁县","15","1505"
"230110","香坊区","23","2301"
"230111","呼兰区","23","2301"
"150524","库伦旗","15","1505"
"150525","奈曼旗","15","1505"
"230112","阿城区","23","2301"
"230113","双城区","23","2301"
"150526","扎鲁特旗","15","1505"
"150571","通辽经济技术开发区","15","1505"
"230123","依兰县","23","2301"
"230124","方正县","23","2301"
"150581","霍林郭勒市","15","1505"
"230125","宾县","23","2301"
"230126","巴彦县","23","2301"
"230127","木兰县","23","2301"
"230128","通河县","23","2301"
"230129","延寿县","23","2301"
"230183","尚志市","23","2301"
"230184","五常市","23","2301"
"150901","市辖区","15","1509"
"150902","集宁区","15","1509"
"150801","市辖区","15","1508"
"150802","临河区","15","1508"
"150701","市辖区","15","1507"
"150921","卓资县","15","1509"
"150922","化德县","15","1509"
"150821","五原县","15","1508"
"150822","磴口县","15","1508"
"150702","海拉尔区","15","1507"
"150703","扎赉诺尔区","15","1507"
"150721","阿荣旗","15","1507"
"150923","商都县","15","1509"
"150924","兴和县","15","1509"
"150823","乌拉特前旗","15","1508"
"150824","乌拉特中旗","15","1508"
"150722","莫力达瓦达斡尔族自治旗","15","1507"
"150723","鄂伦春自治旗","15","1507"
"150925","凉城县","15","1509"
"150926","察哈尔右翼前旗","15","1509"
"150825","乌拉特后旗","15","1508"
"150826","杭锦后旗","15","1508"
"150724","鄂温克族自治旗","15","1507"
"150101","市辖区","15","1501"
"150102","新城区","15","1501"
"150927","察哈尔右翼中旗","15","1509"
"150928","察哈尔右翼后旗","15","1509"
"150725","陈巴尔虎旗","15","1507"
"150726","新巴尔虎左旗","15","1507"
"150103","回民区","15","1501"
"150104","玉泉区","15","1501"
"232701","漠河市","23","2327"
"232721","呼玛县","23","2327"
"150201","市辖区","15","1502"
"150202","东河区","15","1502"
"150929","四子王旗","15","1509"
"150981","丰镇市","15","1509"
"150727","新巴尔虎右旗","15","1507"
"150781","满洲里市","15","1507"
"150105","赛罕区","15","1501"
"150121","土默特左旗","15","1501"
"232722","塔河县","23","2327"
"150203","昆都仑区","15","1502"
"150204","青山区","15","1502"
"150782","牙克石市","15","1507"
"150783","扎兰屯市","15","1507"
"150122","托克托县","15","1501"
"150123","和林格尔县","15","1501"
"150124","清水河县","15","1501"
"232761","加格达奇区","23","2327"
"232762","松岭区","23","2327"
"150205","石拐区","15","1502"
"150206","白云鄂博矿区","15","1502"
"150207","九原区","15","1502"
"150601","市辖区","15","1506"
"150602","东胜区","15","1506"
"150401","市辖区","15","1504"
"150402","红山区","15","1504"
"150784","额尔古纳市","15","1507"
"150785","根河市","15","1507"
"150125","武川县","15","1501"
"150172","呼和浩特经济技术开发区","15","1501"
"232763","新林区","23","2327"
"232764","呼中区","23","2327"
"150221","土默特右旗","15","1502"
"150222","固阳县","15","1502"
"150603","康巴什区","15","1506"
"150621","达拉特旗","15","1506"
"150403","元宝山区","15","1504"
"150404","松山区","15","1504"
"150223","达尔罕茂明安联合旗","15","1502"
"150271","包头稀土高新技术产业开发区","15","1502"
"150622","准格尔旗","15","1506"
"150623","鄂托克前旗","15","1506"
"150421","阿鲁科尔沁旗","15","1504"
"150422","巴林左旗","15","1504"
"310101","黄浦区","31","3101"
"152921","阿拉善左旗","15","1529"
"152922","阿拉善右旗","15","1529"
"150624","鄂托克旗","15","1506"
"150625","杭锦旗","15","1506"
"150423","巴林右旗","15","1504"
"150424","林西县","15","1504"
"310104","徐汇区","31","3101"
"152923","额济纳旗","15","1529"
"152971","内蒙古阿拉善高新技术产业开发区","15","1529"
"152201","乌兰浩特市","15","1522"
"152202","阿尔山市","15","1522"
"150626","乌审旗","15","1506"
"150627","伊金霍洛旗","15","1506"
"150425","克什克腾旗","15","1504"
"150426","翁牛特旗","15","1504"
"310105","长宁区","31","3101"
"310106","静安区","31","3101"
"152221","科尔沁右翼前旗","15","1522"
"152222","科尔沁右翼中旗","15","1522"
"150428","喀喇沁旗","15","1504"
"310107","普陀区","31","3101"
"310109","虹口区","31","3101"
"152223","扎赉特旗","15","1522"
"152224","突泉县","15","1522"
"150429","宁城县","15","1504"
"150430","敖汉旗","15","1504"
"310110","杨浦区","31","3101"
"310112","闵行区","31","3101"
"310113","宝山区","31","3101"
"310114","嘉定区","31","3101"
"310115","浦东新区","31","3101"
"310116","金山区","31","3101"
"310117","松江区","31","3101"
"310118","青浦区","31","3101"
"310120","奉贤区","31","3101"
"310151","崇明区","31","3101"
"320501","市辖区","32","3205"
"320505","虎丘区","32","3205"
"320506","吴中区","32","3205"
"320507","相城区","32","3205"
"320508","姑苏区","32","3205"
"320509","吴江区","32","3205"
"320576","苏州工业园区","32","3205"
"320301","市辖区","32","3203"
"320302","鼓楼区","32","3203"
"320401","市辖区","32","3204"
"320402","天宁区","32","3204"
"320581","常熟市","32","3205"
"320582","张家港市","32","3205"
"320303","云龙区","32","3203"
"320305","贾汪区","32","3203"
"320404","钟楼区","32","3204"
"320411","新北区","32","3204"
"320583","昆山市","32","3205"
"320311","泉山区","32","3203"
"320412","武进区","32","3204"
"320413","金坛区","32","3204"
"320585","太仓市","32","3205"
"320312","铜山区","32","3203"
"320321","丰县","32","3203"
"320481","溧阳市","32","3204"
"320322","沛县","32","3203"
"320324","睢宁县","32","3203"
"320371","徐州经济技术开发区","32","3203"
"320381","新沂市","32","3203"
"320382","邳州市","32","3203"
"320701","市辖区","32","3207"
"320703","连云区","32","3207"
"320706","海州区","32","3207"
"320707","赣榆区","32","3207"
"320722","东海县","32","3207"
"152501","二连浩特市","15","1525"
"152502","锡林浩特市","15","1525"
"320723","灌云县","32","3207"
"320724","灌南县","32","3207"
"152522","阿巴嘎旗","15","1525"
"152523","苏尼特左旗","15","1525"
"152524","苏尼特右旗","15","1525"
"320771","连云港经济技术开发区","32","3207"
"152525","东乌珠穆沁旗","15","1525"
"152526","西乌珠穆沁旗","15","1525"
"152527","太仆寺旗","15","1525"
"320101","市辖区","32","3201"
"321001","市辖区","32","3210"
"320201","市辖区","32","3202"
"320205","锡山区","32","3202"
"152528","镶黄旗","15","1525"
"152529","正镶白旗","15","1525"
"320102","玄武区","32","3201"
"320104","秦淮区","32","3201"
"321002","广陵区","32","3210"
"321003","邗江区","32","3210"
"320206","惠山区","32","3202"
"320211","滨湖区","32","3202"
"320601","市辖区","32","3206"
"320612","通州区","32","3206"
"152530","正蓝旗","15","1525"
"152531","多伦县","15","1525"
"320105","建邺区","32","3201"
"320106","鼓楼区","32","3201"
"321012","江都区","32","3210"
"321023","宝应县","32","3210"
"320213","梁溪区","32","3202"
"320214","新吴区","32","3202"
"320613","崇川区","32","3206"
"320614","海门区","32","3206"
"152571","乌拉盖管理区管委会","15","1525"
"320111","浦口区","32","3201"
"321071","扬州经济技术开发区","32","3210"
"321081","仪征市","32","3210"
"320281","江阴市","32","3202"
"320282","宜兴市","32","3202"
"320623","如东县","32","3206"
"320671","南通经济技术开发区","32","3206"
"320801","市辖区","32","3208"
"320803","淮安区","32","3208"
"320113","栖霞区","32","3201"
"320114","雨花台区","32","3201"
"321084","高邮市","32","3210"
"320681","启东市","32","3206"
"320804","淮阴区","32","3208"
"320812","清江浦区","32","3208"
"320115","江宁区","32","3201"
"320116","六合区","32","3201"
"320682","如皋市","32","3206"
"320685","海安市","32","3206"
"320813","洪泽区","32","3208"
"320826","涟水县","32","3208"
"320117","溧水区","32","3201"
"320118","高淳区","32","3201"
"320830","盱眙县","32","3208"
"320831","金湖县","32","3208"
"330201","市辖区","33","3302"
"330203","海曙区","33","3302"
"321301","市辖区","32","3213"
"321302","宿城区","32","3213"
"330301","市辖区","33","3303"
"320871","淮安经济技术开发区","32","3208"
"330205","江北区","33","3302"
"330206","北仑区","33","3302"
"321311","宿豫区","32","3213"
"321322","沭阳县","32","3213"
"330302","鹿城区","33","3303"
"330303","龙湾区","33","3303"
"330211","镇海区","33","3302"
"330212","鄞州区","33","3302"
"321323","泗阳县","32","3213"
"321324","泗洪县","32","3213"
"330304","瓯海区","33","3303"
"330305","洞头区","33","3303"
"330213","奉化区","33","3302"
"330225","象山县","33","3302"
"321371","宿迁经济技术开发区","32","3213"
"330324","永嘉县","33","3303"
"330326","平阳县","33","3303"
"320901","市辖区","32","3209"
"320902","亭湖区","32","3209"
"330401","市辖区","33","3304"
"330402","南湖区","33","3304"
"330226","宁海县","33","3302"
"330281","余姚市","33","3302"
"330327","苍南县","33","3303"
"330328","文成县","33","3303"
"320903","盐都区","32","3209"
"330411","秀洲区","33","3304"
"330421","嘉善县","33","3304"
"330282","慈溪市","33","3302"
"330329","泰顺县","33","3303"
"330381","瑞安市","33","3303"
"320904","大丰区","32","3209"
"330424","海盐县","33","3304"
"330481","海宁市","33","3304"
"330382","乐清市","33","3303"
"330383","龙港市","33","3303"
"320921","响水县","32","3209"
"320922","滨海县","32","3209"
"330482","平湖市","33","3304"
"330483","桐乡市","33","3304"
"320923","阜宁县","32","3209"
"320924","射阳县","32","3209"
"320925","建湖县","32","3209"
"320971","盐城经济技术开发区","32","3209"
"320981","东台市","32","3209"
"330101","市辖区","33","3301"
"330102","上城区","33","3301"
"330501","市辖区","33","3305"
"330601","市辖区","33","3306"
"330602","越城区","33","3306"
"330701","市辖区","33","3307"
"330702","婺城区","33","3307"
"330105","拱墅区","33","3301"
"330106","西湖区","33","3301"
"330502","吴兴区","33","3305"
"330503","南浔区","33","3305"
"330603","柯桥区","33","3306"
"330703","金东区","33","3307"
"330723","武义县","33","3307"
"330108","滨江区","33","3301"
"330109","萧山区","33","3301"
"330521","德清县","33","3305"
"330522","长兴县","33","3305"
"330604","上虞区","33","3306"
"330624","新昌县","33","3306"
"330726","浦江县","33","3307"
"330727","磐安县","33","3307"
"330110","余杭区","33","3301"
"330111","富阳区","33","3301"
"330523","安吉县","33","3305"
"330681","诸暨市","33","3306"
"330683","嵊州市","33","3306"
"330781","兰溪市","33","3307"
"330782","义乌市","33","3307"
"330112","临安区","33","3301"
"330783","东阳市","33","3307"
"330784","永康市","33","3307"
"330113","临平区","33","3301"
"330114","钱塘区","33","3301"
"330122","桐庐县","33","3301"
"330127","淳安县","33","3301"
"330182","建德市","33","3301"
"321101","市辖区","32","3211"
"321102","京口区","32","3211"
"321111","润州区","32","3211"
"321112","丹徒区","32","3211"
"321171","镇江新区","32","3211"
"321181","丹阳市","32","3211"
"321182","扬中市","32","3211"
"321183","句容市","32","3211"
"330901","市辖区","33","3309"
"330902","定海区","33","3309"
"330903","普陀区","33","3309"
"330921","岱山县","33","3309"
"330922","嵊泗县","33","3309"
"321201","市辖区","32","3212"
"321202","海陵区","32","3212"
"321203","高港区","32","3212"
"321204","姜堰区","32","3212"
"321281","兴化市","32","3212"
"321282","靖江市","32","3212"
"321283","泰兴市","32","3212"
"130201","市辖区","13","1302"
"130202","路南区","13","1302"
"130203","路北区","13","1302"
"130204","古冶区","13","1302"
"130205","开平区","13","1302"
"130207","丰南区","13","1302"
"130208","丰润区","13","1302"
"130209","曹妃甸区","13","1302"
"130224","滦南县","13","1302"
"130225","乐亭县","13","1302"
"130227","迁西县","13","1302"
"130229","玉田县","13","1302"
"130271","河北唐山芦台经济开发区","13","1302"
"130272","唐山市汉沽管理区","13","1302"
"130273","唐山高新技术产业开发区","13","1302"
"130274","河北唐山海港经济开发区","13","1302"
"130281","遵化市","13","1302"
"130283","迁安市","13","1302"
"130284","滦州市","13","1302"
"331001","市辖区","33","3310"
"331002","椒江区","33","3310"
"331003","黄岩区","33","3310"
"331004","路桥区","33","3310"
"331022","三门县","33","3310"
"331023","天台县","33","3310"
"331024","仙居县","33","3310"
"331081","温岭市","33","3310"
"331082","临海市","33","3310"
"331083","玉环市","33","3310"
"130601","市辖区","13","1306"
"130602","竞秀区","13","1306"
"130606","莲池区","13","1306"
"130607","满城区","13","1306"
"130608","清苑区","13","1306"
"130609","徐水区","13","1306"
"130623","涞水县","13","1306"
"130624","阜平县","13","1306"
"130626","定兴县","13","1306"
"130627","唐县","13","1306"
"130101","市辖区","13","1301"
"130102","长安区","13","1301"
"130628","高阳县","13","1306"
"130629","容城县","13","1306"
"130104","桥西区","13","1301"
"130105","新华区","13","1301"
"130501","市辖区","13","1305"
"130502","襄都区","13","1305"
"130630","涞源县","13","1306"
"130631","望都县","13","1306"
"130107","井陉矿区","13","1301"
"130108","裕华区","13","1301"
"130503","信都区","13","1305"
"130632","安新县","13","1306"
"130633","易县","13","1306"
"130109","藁城区","13","1301"
"130110","鹿泉区","13","1301"
"130505","任泽区","13","1305"
"130506","南和区","13","1305"
"330801","市辖区","33","3308"
"330802","柯城区","33","3308"
"130634","曲阳县","13","1306"
"130635","蠡县","13","1306"
"130111","栾城区","13","1301"
"130121","井陉县","13","1301"
"130522","临城县","13","1305"
"130523","内丘县","13","1305"
"330803","衢江区","33","3308"
"330822","常山县","33","3308"
"130636","顺平县","13","1306"
"130637","博野县","13","1306"
"130123","正定县","13","1301"
"130125","行唐县","13","1301"
"130524","柏乡县","13","1305"
"130525","隆尧县","13","1305"
"330824","开化县","33","3308"
"330825","龙游县","33","3308"
"130638","雄县","13","1306"
"130671","保定高新技术产业开发区","13","1306"
"130126","灵寿县","13","1301"
"130127","高邑县","13","1301"
"130528","宁晋县","13","1305"
"130529","巨鹿县","13","1305"
"330881","江山市","33","3308"
"130301","市辖区","13","1303"
"130302","海港区","13","1303"
"130672","保定白沟新城","13","1306"
"130681","涿州市","13","1306"
"130128","深泽县","13","1301"
"130129","赞皇县","13","1301"
"130530","新河县","13","1305"
"130531","广宗县","13","1305"
"130303","山海关区","13","1303"
"130304","北戴河区","13","1303"
"130401","市辖区","13","1304"
"130402","邯山区","13","1304"
"130682","定州市","13","1306"
"130130","无极县","13","1301"
"130131","平山县","13","1301"
"130532","平乡县","13","1305"
"130533","威县","13","1305"
"130306","抚宁区","13","1303"
"130321","青龙满族自治县","13","1303"
"130403","丛台区","13","1304"
"130404","复兴区","13","1304"
"130683","安国市","13","1306"
"130684","高碑店市","13","1306"
"130132","元氏县","13","1301"
"130133","赵县","13","1301"
"130534","清河县","13","1305"
"130535","临西县","13","1305"
"130322","昌黎县","13","1303"
"130324","卢龙县","13","1303"
"130406","峰峰矿区","13","1304"
"130407","肥乡区","13","1304"
"130171","石家庄高新技术产业开发区","13","1301"
"130172","石家庄循环化工园区","13","1301"
"130571","河北邢台经济开发区","13","1305"
"130581","南宫市","13","1305"
"130371","秦皇岛市经济技术开发区","13","1303"
"130372","北戴河新区","13","1303"
"130408","永年区","13","1304"
"130423","临漳县","13","1304"
"131101","市辖区","13","1311"
"131102","桃城区","13","1311"
"130181","辛集市","13","1301"
"130183","晋州市","13","1301"
"130582","沙河市","13","1305"
"130424","成安县","13","1304"
"130425","大名县","13","1304"
"131103","冀州区","13","1311"
"131121","枣强县","13","1311"
"130801","市辖区","13","1308"
"130802","双桥区","13","1308"
"130184","新乐市","13","1301"
"130426","涉县","13","1304"
"130427","磁县","13","1304"
"131122","武邑县","13","1311"
"131123","武强县","13","1311"
"130803","双滦区","13","1308"
"130804","鹰手营子矿区","13","1308"
"130701","市辖区","13","1307"
"130702","桥东区","13","1307"
"130430","邱县","13","1304"
"130431","鸡泽县","13","1304"
"131124","饶阳县","13","1311"
"130821","承德县","13","1308"
"130822","兴隆县","13","1308"
"130703","桥西区","13","1307"
"130705","宣化区","13","1307"
"130432","广平县","13","1304"
"131125","安平县","13","1311"
"131126","故城县","13","1311"
"130824","滦平县","13","1308"
"130825","隆化县","13","1308"
"130706","下花园区","13","1307"
"130708","万全区","13","1307"
"331101","市辖区","33","3311"
"331102","莲都区","33","3311"
"340201","市辖区","34","3402"
"130433","馆陶县","13","1304"
"130434","魏县","13","1304"
"131127","景县","13","1311"
"131128","阜城县","13","1311"
"130826","丰宁满族自治县","13","1308"
"130827","宽城满族自治县","13","1308"
"130709","崇礼区","13","1307"
"130722","张北县","13","1307"
"331121","青田县","33","3311"
"331122","缙云县","33","3311"
"340202","镜湖区","34","3402"
"340207","鸠江区","34","3402"
"130435","曲周县","13","1304"
"131171","河北衡水高新技术产业开发区","13","1311"
"131172","衡水滨湖新区","13","1311"
"130828","围场满族蒙古族自治县","13","1308"
"130871","承德高新技术产业开发区","13","1308"
"130723","康保县","13","1307"
"130724","沽源县","13","1307"
"331123","遂昌县","33","3311"
"331124","松阳县","33","3311"
"340209","弋江区","34","3402"
"340210","湾沚区","34","3402"
"130901","市辖区","13","1309"
"130902","新华区","13","1309"
"130471","邯郸经济技术开发区","13","1304"
"131182","深州市","13","1311"
"130881","平泉市","13","1308"
"130725","尚义县","13","1307"
"130726","蔚县","13","1307"
"331125","云和县","33","3311"
"331126","庆元县","33","3311"
"340212","繁昌区","34","3402"
"340223","南陵县","34","3402"
"130903","运河区","13","1309"
"130473","邯郸冀南新区","13","1304"
"130481","武安市","13","1304"
"130727","阳原县","13","1307"
"130728","怀安县","13","1307"
"331127","景宁畲族自治县","33","3311"
"331181","龙泉市","33","3311"
"340271","芜湖经济技术开发区","34","3402"
"340272","安徽芜湖三山经济开发区","34","3402"
"130921","沧县","13","1309"
"130922","青县","13","1309"
"340801","市辖区","34","3408"
"340802","迎江区","34","3408"
"130730","怀来县","13","1307"
"130731","涿鹿县","13","1307"
"340281","无为市","34","3402"
"130923","东光县","13","1309"
"130924","海兴县","13","1309"
"340803","大观区","34","3408"
"340811","宜秀区","34","3408"
"340301","市辖区","34","3403"
"340302","龙子湖区","34","3403"
"340101","市辖区","34","3401"
"340601","市辖区","34","3406"
"340602","杜集区","34","3406"
"340701","市辖区","34","3407"
"340705","铜官区","34","3407"
"130732","赤城县","13","1307"
"130771","张家口经济开发区","13","1307"
"130925","盐山县","13","1309"
"130926","肃宁县","13","1309"
"340822","怀宁县","34","3408"
"340825","太湖县","34","3408"
"340303","蚌山区","34","3403"
"340304","禹会区","34","3403"
"340102","瑶海区","34","3401"
"340103","庐阳区","34","3401"
"340603","相山区","34","3406"
"340604","烈山区","34","3406"
"340706","义安区","34","3407"
"340711","郊区","34","3407"
"130772","张家口市察北管理区","13","1307"
"130773","张家口市塞北管理区","13","1307"
"130927","南皮县","13","1309"
"130928","吴桥县","13","1309"
"340826","宿松县","34","3408"
"340827","望江县","34","3408"
"340311","淮上区","34","3403"
"340321","怀远县","34","3403"
"340104","蜀山区","34","3401"
"340111","包河区","34","3401"
"340621","濉溪县","34","3406"
"340722","枞阳县","34","3407"
"110101","东城区","11","1101"
"110102","西城区","11","1101"
"130929","献县","13","1309"
"130930","孟村回族自治县","13","1309"
"340828","岳西县","34","3408"
"340871","安徽安庆经济开发区","34","3408"
"340322","五河县","34","3403"
"340323","固镇县","34","3403"
"340121","长丰县","34","3401"
"340122","肥东县","34","3401"
"110105","朝阳区","11","1101"
"110106","丰台区","11","1101"
"341101","市辖区","34","3411"
"341102","琅琊区","34","3411"
"130971","河北沧州经济开发区","13","1309"
"130972","沧州高新技术产业开发区","13","1309"
"340881","桐城市","34","3408"
"340882","潜山市","34","3408"
"340371","蚌埠市高新技术开发区","34","3403"
"340372","蚌埠市经济开发区","34","3403"
"340123","肥西县","34","3401"
"340124","庐江县","34","3401"
"110107","石景山区","11","1101"
"110108","海淀区","11","1101"
"341103","南谯区","34","3411"
"341122","来安县","34","3411"
"130973","沧州渤海新区","13","1309"
"130981","泊头市","13","1309"
"340176","合肥高新技术产业开发区","34","3401"
"340177","合肥经济技术开发区","34","3401"
"110109","门头沟区","11","1101"
"110111","房山区","11","1101"
"341124","全椒县","34","3411"
"341125","定远县","34","3411"
"350101","市辖区","35","3501"
"350102","鼓楼区","35","3501"
"130982","任丘市","13","1309"
"340178","合肥新站高新技术产业开发区","34","3401"
"340181","巢湖市","34","3401"
"110112","通州区","11","1101"
"110113","顺义区","11","1101"
"341126","凤阳县","34","3411"
"341171","中新苏滁高新技术产业开发区","34","3411"
"341172","滁州经济技术开发区","34","3411"
"350103","台江区","35","3501"
"350104","仓山区","35","3501"
"340501","市辖区","34","3405"
"131001","市辖区","13","1310"
"131002","安次区","13","1310"
"350301","市辖区","35","3503"
"350302","城厢区","35","3503"
"130983","黄骅市","13","1309"
"130984","河间市","13","1309"
"110114","昌平区","11","1101"
"110115","大兴区","11","1101"
"341181","天长市","34","3411"
"341182","明光市","34","3411"
"350105","马尾区","35","3501"
"350111","晋安区","35","3501"
"340503","花山区","34","3405"
"131003","广阳区","13","1310"
"131022","固安县","13","1310"
"350303","涵江区","35","3503"
"350304","荔城区","35","3503"
"340401","市辖区","34","3404"
"340402","大通区","34","3404"
"110116","怀柔区","11","1101"
"350112","长乐区","35","3501"
"350121","闽侯县","35","3501"
"340504","雨山区","34","3405"
"340506","博望区","34","3405"
"131023","永清县","13","1310"
"131024","香河县","13","1310"
"131025","大城县","13","1310"
"350305","秀屿区","35","3503"
"350322","仙游县","35","3503"
"340403","田家庵区","34","3404"
"340404","谢家集区","34","3404"
"350201","市辖区","35","3502"
"350203","思明区","35","3502"
"341001","市辖区","34","3410"
"341002","屯溪区","34","3410"
"110117","平谷区","11","1101"
"110118","密云区","11","1101"
"350122","连江县","35","3501"
"350123","罗源县","35","3501"
"340521","当涂县","34","3405"
"340522","含山县","34","3405"
"131026","文安县","13","1310"
"131028","大厂回族自治县","13","1310"
"340405","八公山区","34","3404"
"340406","潘集区","34","3404"
"350205","海沧区","35","3502"
"350206","湖里区","35","3502"
"350211","集美区","35","3502"
"341003","黄山区","34","3410"
"341004","徽州区","34","3410"
"110119","延庆区","11","1101"
"350124","闽清县","35","3501"
"350125","永泰县","35","3501"
"340523","和县","34","3405"
"131071","廊坊经济技术开发区","13","1310"
"340421","凤台县","34","3404"
"340422","寿县","34","3404"
"350212","同安区","35","3502"
"350213","翔安区","35","3502"
"341021","歙县","34","3410"
"341022","休宁县","34","3410"
"350601","市辖区","35","3506"
"350602","芗城区","35","3506"
"350701","市辖区","35","3507"
"350702","延平区","35","3507"
"350128","平潭县","35","3501"
"350181","福清市","35","3501"
"131081","霸州市","13","1310"
"131082","三河市","13","1310"
"341023","黟县","34","3410"
"341024","祁门县","34","3410"
"350603","龙文区","35","3506"
"350703","建阳区","35","3507"
"350721","顺昌县","35","3507"
"350604","龙海区","35","3506"
"350605","长泰区","35","3506"
"350722","浦城县","35","3507"
"350723","光泽县","35","3507"
"350401","市辖区","35","3504"
"350404","三元区","35","3504"
"350501","市辖区","35","3505"
"350502","鲤城区","35","3505"
"350801","市辖区","35","3508"
"350802","新罗区","35","3508"
"350622","云霄县","35","3506"
"350623","漳浦县","35","3506"
"350724","松溪县","35","3507"
"350725","政和县","35","3507"
"350405","沙县区","35","3504"
"350421","明溪县","35","3504"
"350503","丰泽区","35","3505"
"350504","洛江区","35","3505"
"350803","永定区","35","3508"
"350821","长汀县","35","3508"
"350901","市辖区","35","3509"
"350902","蕉城区","35","3509"
"341201","市辖区","34","3412"
"341301","市辖区","34","3413"
"341302","埇桥区","34","3413"
"350624","诏安县","35","3506"
"350626","东山县","35","3506"
"350781","邵武市","35","3507"
"350782","武夷山市","35","3507"
"350423","清流县","35","3504"
"350424","宁化县","35","3504"
"350505","泉港区","35","3505"
"350521","惠安县","35","3505"
"350823","上杭县","35","3508"
"350824","武平县","35","3508"
"350921","霞浦县","35","3509"
"350922","古田县","35","3509"
"341202","颍州区","34","3412"
"341203","颍东区","34","3412"
"341321","砀山县","34","3413"
"341322","萧县","34","3413"
"350627","南靖县","35","3506"
"350628","平和县","35","3506"
"350783","建瓯市","35","3507"
"350425","大田县","35","3504"
"350426","尤溪县","35","3504"
"350524","安溪县","35","3505"
"350825","连城县","35","3508"
"350881","漳平市","35","3508"
"350923","屏南县","35","3509"
"350924","寿宁县","35","3509"
"341204","颍泉区","34","3412"
"341221","临泉县","34","3412"
"341323","灵璧县","34","3413"
"341324","泗县","34","3413"
"350629","华安县","35","3506"
"350428","将乐县","35","3504"
"350429","泰宁县","35","3504"
"350525","永春县","35","3505"
"350526","德化县","35","3505"
"350925","周宁县","35","3509"
